102	0.3	0.00025543	7.6188e-6
101	0.31	0.00026417	8.3725e-6
100	0.32	0.00027299	9.1748e-6
99	0.33	0.00028172	0.000010025
98	0.34	0.00029054	0.000010937
97	0.35	0.00029944	0.000011894
96	0.36	0.00030826	0.000012921
95	0.37	0.00031717	0.000013992
94	0.38	0.00032615	0.000015135
93	0.39	0.00033514	0.000016339
92	0.4	0.00034412	0.000017606
91	0.41	0.00035311	0.000018943
90	0.42	0.00036218	0.000020342
89	0.43	0.00037125	0.000021812
88	0.44	0.0003804	0.000023353
87	0.45	0.00038955	0.000024974
86	0.46	0.0003987	0.000026665
85	0.47	0.00040794	0.000028428
84	0.48	0.00041726	0.000030279
83	0.49	0.00042658	0.0000322
82	0.5	0.0004359	0.000034202
81	0.51	0.0004453	0.000036283
80	0.52	0.0004547	0.000038453
79	0.53	0.00046418	0.000040702
78	0.54	0.00047367	0.00004304
77	0.55	0.00048324	0.000045467
76	0.56	0.00049289	0.000047973
75	0.57	0.00050246	0.000050577
74	0.58	0.00051219	0.000053269
73	0.59	0.00052193	0.000056058
72	0.6	0.00053174	0.000058937
71	0.61	0.00054156	0.000061912
70	0.62	0.00055146	0.000064976
69	0.63	0.00056136	0.000068147
68	0.64	0.00057135	0.000071415
67	0.65	0.00058142	0.000074789
66	0.66	0.00059148	0.00007826
65	0.67	0.00060163	0.000081829
64	0.68	0.00061179	0.000085514
63	0.69	0.00062202	0.000089268
62	0.7	0.00063234	0.000093165
61	0.71	0.00064274	0.000097239
60	0.72	0.00065314	0.00010131
59	0.74	0.0006741	0.0001099
58	0.76	0.0006954	0.00011894
57	0.78	0.00071687	0.00012841
56	0.8	0.00073859	0.00013833
55	0.82	0.00076055	0.00014887
54	0.84	0.00078285	0.00015976
53	0.86	0.00080531	0.00017128
52	0.88	0.00082811	0.00018332
51	0.9	0.00085116	0.00019581
50	0.92	0.00087445	0.00020891
49	0.94	0.00089858	0.00022255
48	0.96	0.00092188	0.00023681
47	0.98	0.00094601	0.0002516
46	1.	0.00097097	0.00026701
45	1.02	0.00099593	0.00028304
44	1.04	0.0010209	0.00029969
43	1.06	0.0010467	0.00031696
42	1.08	0.0010725	0.00033485
41	1.1	0.0010983	0.00035335
40	1.12	0.0011249	0.00037257
39	1.14	0.0011515	0.0003925
38	1.16	0.001179	0.00041304
37	1.18	0.0012064	0.0004343
36	1.2	0.0012347	0.00045626
35	1.22	0.001263	0.00047902
34	1.24	0.0012921	0.00050249
33	1.26	0.0013212	0.00052667
32	1.28	0.0013504	0.00055164
31	1.3	0.0013803	0.00057741
30	1.32	0.0014103	0.00060389
29	1.34	0.0014411	0.00063126
28	1.36	0.0014727	0.00065933
27	1.38	0.0015043	0.00068829
26	1.4	0.0015359	0.00071813
25	1.42	0.0015684	0.00074877
24	1.44	0.0016008	0.0007803
23	1.46	0.0016341	0.00081263
